timestamp,pickup,dropoff,stop,vehicle,time,date
10/11/2021 8:06,0,1,Superior,Rock,8:05:00,10/11/2021
10/11/2021 8:12,1,0,Huron,Lake,8:12:00,10/11/2021
10/11/2021 8:13,0,1,Erie,Mantra,8:06:00,10/11/2021
10/11/2021 8:17,1,0,Huron,Rock,8:16:00,10/11/2021
10/11/2021 8:23,0,1,Superior,Lake,8:23:00,10/11/2021
10/11/2021 8:24,0,1,Erie,Rock,8:24:00,10/11/2021
10/11/2021 8:29,1,0,Michigan,Rock,8:29:00,10/11/2021
10/11/2021 8:33,0,1,Beach,Rock,8:32:00,10/11/2021
10/11/2021 8:41,1,0,Huron,Rock,8:41:00,10/11/2021
10/11/2021 8:44,1,0,Michigan,Mantra,8:44:00,10/11/2021
10/11/2021 8:46,0,1,Erie,Rock,8:46:00,10/11/2021
10/11/2021 8:47,0,1,Beach,Mantra,8:47:00,10/11/2021
10/11/2021 9:12,1,0,Huron,Cloud,9:11:00,10/11/2021
10/11/2021 9:18,0,1,Erie,Cloud,9:18:00,10/11/2021
10/11/2021 10:00,1,0,Huron,Rock,10:00:00,10/11/2021
10/11/2021 10:07,0,1,Beach,Rock,10:07:00,10/11/2021
10/11/2021 10:14,1,0,Michigan,Cloud,10:14:00,10/11/2021
10/11/2021 10:18,1,0,Huron,Lake,10:18:00,10/11/2021
10/11/2021 10:18,0,1,Beach,Cloud,10:17:00,10/11/2021
10/11/2021 10:25,0,1,Crystal,Lake,10:24:00,10/11/2021
10/11/2021 10:25,1,0,Huron,Mantra,10:25:00,10/11/2021
10/11/2021 10:32,0,1,Erie,Mantra,10:32:00,10/11/2021
10/11/2021 10:56,2,0,Superior,Cloud,10:55:00,10/11/2021
10/11/2021 11:00,0,2,Beach,Cloud,10:59:00,10/11/2021
10/11/2021 11:06,1,0,Ontario,Cloud,11:01:00,10/11/2021
10/11/2021 11:07,0,1,Huron,Cloud,11:06:00,10/11/2021
10/11/2021 11:33,1,0,Huron,Cloud,11:32:00,10/11/2021
10/11/2021 11:37,0,1,St. Claire,Cloud,11:37:00,10/11/2021
10/11/2021 11:38,2,0,Michigan,Rock,11:38:00,10/11/2021
10/11/2021 11:41,0,2,Beach,Rock,11:41:00,10/11/2021
10/11/2021 11:43,1,0,Michigan,Cloud,11:42:00,10/11/2021
10/11/2021 11:45,0,1,Beach,Cloud,11:45:00,10/11/2021
10/11/2021 12:07,1,0,Superior,Rock,12:07:00,10/11/2021
10/11/2021 12:11,0,1,Beach,Rock,12:11:00,10/11/2021
10/11/2021 12:23,1,0,St. Claire,Cloud,12:23:00,10/11/2021
10/11/2021 12:28,0,1,Michigan,Cloud,12:28:00,10/11/2021
10/11/2021 12:38,1,0,St. Claire,Mantra,12:38:00,10/11/2021
10/11/2021 12:57,0,1,Michigan,Mantra,12:45:00,10/11/2021
10/11/2021 13:00,1,0,Michigan,Lake,13:00:00,10/11/2021
10/11/2021 13:02,0,1,Beach,Lake,13:02:00,10/11/2021
10/11/2021 14:16,1,0,Erie,Lake,14:16:00,10/11/2021
10/11/2021 14:22,1,0,Beach,Rock,14:22:00,10/11/2021
10/11/2021 14:25,0,1,Huron,Lake,14:25:00,10/11/2021
10/11/2021 14:28,0,1,Huron,Rock,14:28:00,10/11/2021
10/11/2021 14:42,2,0,St. Claire,Cloud,14:42:00,10/11/2021
10/11/2021 14:50,0,2,Huron,Cloud,14:49:00,10/11/2021
10/11/2021 15:01,3,0,Ontario,Cloud,15:00:00,10/11/2021
10/11/2021 15:06,0,3,Beach,Cloud,15:06:00,10/11/2021
10/11/2021 15:30,1,0,Superior,Lake,15:30:00,10/11/2021
10/11/2021 15:33,0,1,Beach,Lake,15:32:00,10/11/2021
10/11/2021 16:03,1,0,Erie,Mantra,15:55:00,10/11/2021
10/11/2021 16:03,0,1,Huron,Mantra,16:03:00,10/11/2021
10/11/2021 16:20,1,0,Beach,Cloud,16:20:00,10/11/2021
10/11/2021 16:27,0,1,Huron,Cloud,16:27:00,10/11/2021
10/11/2021 16:39,1,0,Ontario,Lake,16:37:00,10/11/2021
10/11/2021 16:40,2,0,Beach,Mantra,16:38:00,10/11/2021
10/11/2021 16:40,1,0,Michigan,Cloud,16:39:00,10/11/2021
10/11/2021 16:46,0,1,Michigan,Lake,16:45:00,10/11/2021
10/11/2021 16:50,0,2,Huron,Mantra,16:50:00,10/11/2021
10/11/2021 16:53,2,1,Huron,Cloud,16:53:00,10/11/2021
10/11/2021 16:53,1,0,Crystal,Lake,16:53:00,10/11/2021
10/11/2021 17:03,0,1,Huron,Lake,17:03:00,10/11/2021
10/11/2021 17:05,1,0,St. Claire,Rock,17:05:00,10/11/2021
10/11/2021 17:06,1,0,Crystal,Mantra,17:05:00,10/11/2021
10/11/2021 17:12,0,2,Beach,Cloud,17:12:00,10/11/2021
10/11/2021 17:13,0,1,Huron,Rock,17:13:00,10/11/2021
10/11/2021 17:16,0,1,Huron,Mantra,17:15:00,10/11/2021
10/11/2021 17:18,1,0,Michigan,Cloud,17:18:00,10/11/2021
10/11/2021 17:22,1,0,Erie,Rock,17:22:00,10/11/2021
10/11/2021 17:24,1,1,Ontario,Cloud,17:23:00,10/11/2021
10/11/2021 17:38,2,0,Ontario,Mantra,17:38:00,10/11/2021
10/11/2021 17:39,0,1,Michigan,Cloud,17:31:00,10/11/2021
10/11/2021 17:39,0,1,Huron,Rock,17:33:00,10/11/2021
10/11/2021 17:40,1,0,St. Claire,Rock,17:40:00,10/11/2021
10/11/2021 17:42,0,2,St. Claire,Mantra,17:42:00,10/11/2021
10/11/2021 17:44,1,0,Erie,Mantra,17:44:00,10/11/2021
10/11/2021 17:44,0,1,Michigan,Rock,17:44:00,10/11/2021
10/11/2021 17:49,0,1,Superior,Mantra,17:49:00,10/11/2021
10/11/2021 17:53,2,0,St. Claire,Cloud,17:53:00,10/11/2021
10/11/2021 18:04,0,2,Huron,Cloud,18:04:00,10/11/2021
10/11/2021 18:18,1,0,St. Claire,Rock,18:18:00,10/11/2021
10/11/2021 18:24,0,1,Michigan,Rock,18:24:00,10/11/2021
10/12/2021 7:02,1,0,Huron,Mantra,7:01:00,10/12/2021
10/12/2021 7:21,0,1,Michigan,Mantra,7:15:00,10/12/2021
10/12/2021 8:05,1,0,Huron,Rock,8:04:00,10/12/2021
10/12/2021 8:12,0,1,Petoskey,Rock,8:12:00,10/12/2021
10/12/2021 8:19,1,0,Crystal,Rock,8:18:00,10/12/2021
10/12/2021 8:26,0,1,Huron,Rock,8:25:00,10/12/2021
10/12/2021 8:27,1,0,Huron,Rock,8:25:00,10/12/2021
10/12/2021 8:31,0,1,St. Claire,Rock,8:31:00,10/12/2021
10/12/2021 8:47,1,0,Superior,Rock,8:43:00,10/12/2021
10/12/2021 8:48,0,1,Beach,Rock,8:48:00,10/12/2021
10/12/2021 9:53,1,0,Superior,Cloud,9:52:00,10/12/2021
10/12/2021 10:04,1,0,Michigan,Mantra,10:03:00,10/12/2021
10/12/2021 10:07,0,1,Beach,Mantra,10:07:00,10/12/2021
10/12/2021 10:16,1,0,Michigan,Cloud,10:16:00,10/12/2021
10/12/2021 10:18,1,0,St. Claire,Rock,10:18:00,10/12/2021
10/12/2021 10:20,0,1,Beach,Cloud,10:20:00,10/12/2021
10/12/2021 10:24,0,1,Michigan,Rock,10:23:00,10/12/2021
10/12/2021 10:33,1,0,Huron,Cloud,10:33:00,10/12/2021
10/12/2021 10:44,0,1,Crystal,Cloud,10:44:00,10/12/2021
10/12/2021 10:52,1,0,Michigan,Rock,10:52:00,10/12/2021
10/12/2021 10:56,0,1,Beach,Rock,10:55:00,10/12/2021
10/12/2021 11:46,1,0,Michigan,Cloud,11:46:00,10/12/2021
10/12/2021 11:47,0,1,Ontario,Cloud,9:58:00,10/12/2021
10/12/2021 11:49,1,0,Michigan,Lake,11:49:00,10/12/2021
10/12/2021 11:50,0,1,Beach,Cloud,11:50:00,10/12/2021
10/12/2021 11:52,0,1,Beach,Lake,11:52:00,10/12/2021
10/12/2021 12:01,1,0,Huron,Lake,12:01:00,10/12/2021
10/12/2021 12:07,0,1,Beach,Lake,12:06:00,10/12/2021
10/12/2021 12:17,3,0,Beach,Cloud,12:16:00,10/12/2021
10/12/2021 12:28,1,0,Huron,Rock,12:28:00,10/12/2021
10/12/2021 12:36,0,1,Petoskey,Rock,12:35:00,10/12/2021
10/12/2021 12:41,0,3,Beach,Cloud,12:41:00,10/12/2021
10/12/2021 13:32,1,0,Superior,Cloud,13:31:00,10/12/2021
10/12/2021 13:34,0,1,Beach,Cloud,13:34:00,10/12/2021
10/12/2021 14:02,1,0,Michigan,Mantra,14:02:00,10/12/2021
10/12/2021 14:07,0,1,Crystal,Mantra,14:07:00,10/12/2021
10/12/2021 14:30,1,0,Ontario,Rock,14:29:00,10/12/2021
10/12/2021 14:32,0,1,Michigan,Rock,14:32:00,10/12/2021
10/12/2021 15:27,1,0,Michigan,Mantra,15:27:00,10/12/2021
10/12/2021 15:30,0,1,Beach,Mantra,15:30:00,10/12/2021
10/12/2021 15:56,1,0,Beach,Rock,15:55:00,10/12/2021
10/12/2021 15:59,1,0,Ontario,Rock,15:59:00,10/12/2021
10/12/2021 16:05,0,2,Huron,Rock,16:05:00,10/12/2021
10/12/2021 16:18,1,0,Michigan,Rock,16:18:00,10/12/2021
10/12/2021 16:28,0,1,Huron,Rock,16:28:00,10/12/2021
10/12/2021 16:37,1,0,Michigan,Lake,16:37:00,10/12/2021
10/12/2021 16:43,1,0,Michigan,Cloud,16:43:00,10/12/2021
10/12/2021 16:46,0,1,Beach,Cloud,16:46:00,10/12/2021
10/12/2021 16:53,0,1,Huron,Lake,16:52:00,10/12/2021
10/12/2021 17:24,1,0,Michigan,Rock,17:24:00,10/12/2021
10/12/2021 17:27,0,1,Beach,Rock,17:27:00,10/12/2021
10/12/2021 17:34,1,0,Michigan,Lake,17:33:00,10/12/2021
10/12/2021 17:37,0,1,Beach,Lake,17:37:00,10/12/2021
10/12/2021 18:04,1,0,Crystal,Lake,18:04:00,10/12/2021
10/12/2021 18:10,0,1,Huron,Lake,18:10:00,10/12/2021
10/12/2021 18:12,1,0,Crystal,Cloud,18:12:00,10/12/2021
10/12/2021 18:14,1,0,St. Claire,Lake,18:14:00,10/12/2021
10/12/2021 18:17,0,1,Ontario,Lake,18:17:00,10/12/2021
10/12/2021 18:19,0,1,Huron,Cloud,18:19:00,10/12/2021
10/12/2021 18:27,1,0,Petoskey,Lake,18:27:00,10/12/2021
10/12/2021 18:36,0,1,Huron,Lake,18:35:00,10/12/2021
10/13/2021 7:00,1,0,Huron,Cloud,7:00:00,10/13/2021
10/13/2021 7:08,0,1,Michigan,Cloud,7:08:00,10/13/2021
10/13/2021 8:12,1,0,Michigan,Cloud,8:12:00,10/13/2021
10/13/2021 8:15,0,1,Beach,Cloud,8:15:00,10/13/2021
10/13/2021 8:18,1,0,Huron,Rock,8:18:00,10/13/2021
10/13/2021 8:23,1,0,Michigan,Lake,8:23:00,10/13/2021
10/13/2021 8:24,0,1,Beach,Rock,8:24:00,10/13/2021
10/13/2021 8:27,0,1,Ontario,Lake,8:27:00,10/13/2021
10/13/2021 8:46,1,0,Superior,Lake,8:46:00,10/13/2021
10/13/2021 8:50,0,1,Erie,Lake,8:50:00,10/13/2021
10/13/2021 9:16,1,0,Huron,Mantra,9:16:00,10/13/2021
10/13/2021 9:24,0,1,Beach,Mantra,9:23:00,10/13/2021
10/13/2021 9:31,1,0,Huron,Mantra,9:31:00,10/13/2021
10/13/2021 9:35,0,1,St. Claire,Mantra,9:35:00,10/13/2021
10/13/2021 9:37,2,0,Huron,Lake,9:37:00,10/13/2021
10/13/2021 9:43,0,2,Erie,Lake,9:42:00,10/13/2021
10/13/2021 9:49,1,0,Superior,Mantra,9:49:00,10/13/2021
10/13/2021 9:55,0,1,Ontario,Mantra,9:55:00,10/13/2021
10/13/2021 10:00,1,0,Huron,Mantra,9:59:00,10/13/2021
10/13/2021 10:06,0,1,Erie,Mantra,10:05:00,10/13/2021
10/13/2021 10:07,1,0,Michigan,Rock,10:07:00,10/13/2021
10/13/2021 10:09,0,1,Beach,Rock,10:09:00,10/13/2021
10/13/2021 10:30,2,0,Huron,Mantra,10:30:00,10/13/2021
10/13/2021 10:34,0,1,St. Claire,Mantra,10:34:00,10/13/2021
10/13/2021 10:40,0,1,Superior,Mantra,10:39:00,10/13/2021
10/13/2021 11:02,1,0,Michigan,Mantra,11:02:00,10/13/2021
10/13/2021 11:05,0,1,Beach,Mantra,11:05:00,10/13/2021
10/13/2021 11:10,2,0,Erie,Cloud,11:09:00,10/13/2021
10/13/2021 11:22,0,2,Huron,Cloud,11:22:00,10/13/2021
10/13/2021 11:48,1,0,Michigan,Rock,11:48:00,10/13/2021
10/13/2021 11:52,0,1,Beach,Rock,11:52:00,10/13/2021
10/13/2021 11:53,1,0,Huron,Cloud,11:52:00,10/13/2021
10/13/2021 11:53,2,0,St. Claire,Lake,11:53:00,10/13/2021
10/13/2021 11:57,0,2,Michigan,Lake,11:57:00,10/13/2021
10/13/2021 11:59,0,1,Petoskey,Cloud,11:59:00,10/13/2021
10/13/2021 12:26,1,0,Huron,Lake,12:25:00,10/13/2021
10/13/2021 12:30,0,1,St. Claire,Lake,12:30:00,10/13/2021
10/13/2021 13:13,1,0,Superior,Mantra,13:12:00,10/13/2021
10/13/2021 13:16,0,1,Beach,Mantra,13:15:00,10/13/2021
10/13/2021 13:30,1,0,St. Claire,Mantra,13:28:00,10/13/2021
10/13/2021 13:35,0,1,Michigan,Mantra,13:34:00,10/13/2021
10/13/2021 13:36,1,0,Michigan,Mantra,13:34:00,10/13/2021
10/13/2021 13:39,0,1,Beach,Mantra,13:38:00,10/13/2021
10/13/2021 14:02,1,0,St. Claire,Lake,14:01:00,10/13/2021
10/13/2021 14:08,0,1,Michigan,Lake,14:08:00,10/13/2021
10/13/2021 14:14,1,0,Superior,Lake,14:14:00,10/13/2021
10/13/2021 14:16,1,0,Ontario,Rock,14:15:00,10/13/2021
10/13/2021 14:17,0,1,Beach,Lake,14:16:00,10/13/2021
10/13/2021 14:25,0,1,St. Claire,Rock,14:25:00,10/13/2021
10/13/2021 15:20,1,0,Beach,Cloud,15:20:00,10/13/2021
10/13/2021 15:27,0,1,Michigan,Cloud,15:27:00,10/13/2021
10/13/2021 15:50,1,0,Erie,Lake,15:50:00,10/13/2021
10/13/2021 16:01,0,1,Huron,Lake,16:01:00,10/13/2021
10/13/2021 16:38,1,0,Michigan,Cloud,16:38:00,10/13/2021
10/13/2021 16:54,0,1,Huron,Cloud,16:54:00,10/13/2021
10/13/2021 17:17,1,0,St. Claire,Rock,17:17:00,10/13/2021
10/13/2021 17:22,0,1,Michigan,Rock,17:21:00,10/13/2021
10/13/2021 17:37,2,0,St. Claire,Mantra,17:37:00,10/13/2021
10/13/2021 17:47,0,2,Huron,Mantra,17:46:00,10/13/2021
10/13/2021 18:08,2,0,St. Claire,Rock,18:07:00,10/13/2021
10/13/2021 18:08,1,0,Beach,Lake,18:07:00,10/13/2021
10/13/2021 18:09,0,2,Erie,Rock,18:09:00,10/13/2021
10/13/2021 18:18,0,1,St. Claire,Lake,18:18:00,10/13/2021
10/13/2021 18:23,1,0,Beach,Rock,18:23:00,10/13/2021
10/13/2021 18:28,0,1,Huron,Rock,18:28:00,10/13/2021
10/13/2021 18:29,2,0,Huron,Rock,18:28:00,10/13/2021
10/13/2021 18:32,0,2,St. Claire,Rock,18:32:00,10/13/2021
10/13/2021 18:34,2,0,Ontario,Lake,18:33:00,10/13/2021
10/13/2021 18:44,0,2,Huron,Lake,18:43:00,10/13/2021
10/14/2021 7:24,1,0,Huron,Mantra,6:58:00,10/14/2021
10/14/2021 7:34,0,1,Michigan,Mantra,7:34:00,10/14/2021
10/14/2021 8:46,1,0,Michigan,Lake,8:46:00,10/14/2021
10/14/2021 8:49,0,1,Beach,Lake,8:49:00,10/14/2021
10/14/2021 9:25,1,0,Michigan,Rock,9:24:00,10/14/2021
10/14/2021 9:27,0,1,Beach,Rock,9:27:00,10/14/2021
10/14/2021 9:37,1,0,Superior,Cloud,9:37:00,10/14/2021
10/14/2021 9:41,0,1,Beach,Cloud,9:41:00,10/14/2021
10/14/2021 9:45,1,0,Huron,Lake,9:45:00,10/14/2021
10/14/2021 9:46,1,0,Michigan,Rock,9:45:00,10/14/2021
10/14/2021 9:48,0,1,Beach,Rock,9:48:00,10/14/2021
10/14/2021 9:57,0,1,Crystal,Lake,9:56:00,10/14/2021
10/14/2021 10:25,1,0,Michigan,Cloud,10:25:00,10/14/2021
10/14/2021 10:28,0,1,Beach,Cloud,10:28:00,10/14/2021
10/14/2021 10:48,2,0,Huron,Rock,10:48:00,10/14/2021
10/14/2021 10:54,0,1,Beach,Rock,10:53:00,10/14/2021
10/14/2021 10:56,0,1,Erie,Rock,10:56:00,10/14/2021
10/14/2021 10:58,1,0,Ontario,Cloud,10:57:00,10/14/2021
10/14/2021 11:05,0,1,Michigan,Cloud,11:05:00,10/14/2021
10/14/2021 11:35,1,0,Huron,Lake,11:35:00,10/14/2021
10/14/2021 11:44,0,1,Petoskey,Lake,11:43:00,10/14/2021
10/14/2021 11:51,1,0,St. Claire,Rock,11:51:00,10/14/2021
10/14/2021 11:55,0,1,Ontario,Rock,11:54:00,10/14/2021
10/14/2021 11:58,1,0,St. Claire,Lake,11:58:00,10/14/2021
10/14/2021 12:06,2,1,Michigan,Lake,12:05:00,10/14/2021
10/14/2021 12:06,2,0,Huron,Cloud,12:06:00,10/14/2021
10/14/2021 12:09,0,2,Beach,Lake,12:08:00,10/14/2021
10/14/2021 12:11,0,2,Beach,Cloud,12:11:00,10/14/2021
10/14/2021 12:30,1,0,Michigan,Cloud,12:29:00,10/14/2021
10/14/2021 12:33,1,0,Petoskey,Lake,12:33:00,10/14/2021
10/14/2021 12:33,0,1,Beach,Cloud,12:33:00,10/14/2021
10/14/2021 12:45,0,1,Huron,Lake,12:45:00,10/14/2021
10/14/2021 12:55,1,0,St. Claire,Mantra,12:55:00,10/14/2021
10/14/2021 12:57,1,0,Michigan,Lake,12:57:00,10/14/2021
10/14/2021 13:02,0,1,Michigan,Mantra,13:01:00,10/14/2021
10/14/2021 13:06,0,1,Huron,Lake,13:05:00,10/14/2021
10/14/2021 13:16,1,0,St. Claire,Rock,13:16:00,10/14/2021
10/14/2021 13:22,0,1,Michigan,Rock,13:22:00,10/14/2021
10/14/2021 13:30,1,0,Michigan,Mantra,13:29:00,10/14/2021
10/14/2021 13:31,1,0,Huron,Cloud,13:31:00,10/14/2021
10/14/2021 13:35,0,1,Beach,Cloud,13:35:00,10/14/2021
10/14/2021 13:36,0,1,Beach,Mantra,13:33:00,10/14/2021
10/14/2021 14:03,1,0,Michigan,Lake,14:03:00,10/14/2021
10/14/2021 14:10,0,1,Crystal,Lake,14:10:00,10/14/2021
10/14/2021 14:42,1,0,Superior,Mantra,14:40:00,10/14/2021
10/14/2021 14:43,0,1,Beach,Mantra,14:43:00,10/14/2021
10/14/2021 14:47,1,0,Michigan,Cloud,14:47:00,10/14/2021
10/14/2021 14:52,0,1,Beach,Cloud,14:50:00,10/14/2021
10/14/2021 15:09,1,0,Ontario,Lake,15:09:00,10/14/2021
10/14/2021 15:12,0,1,St. Claire,Lake,15:12:00,10/14/2021
10/14/2021 15:42,1,0,Crystal,Rock,15:42:00,10/14/2021
10/14/2021 15:45,1,0,Beach,Lake,15:45:00,10/14/2021
10/14/2021 15:48,0,1,Huron,Rock,15:48:00,10/14/2021
10/14/2021 15:53,0,1,Huron,Lake,15:52:00,10/14/2021
10/14/2021 16:39,1,0,Michigan,Mantra,16:39:00,10/14/2021
10/14/2021 16:45,1,0,Huron,Cloud,16:45:00,10/14/2021
10/14/2021 16:50,0,1,Huron,Mantra,16:49:00,10/14/2021
10/14/2021 16:51,0,1,Beach,Cloud,16:51:00,10/14/2021
10/14/2021 17:15,1,0,Michigan,Rock,17:15:00,10/14/2021
10/14/2021 17:33,0,1,Huron,Rock,17:27:00,10/14/2021
10/14/2021 17:33,1,0,Ontario,Lake,17:33:00,10/14/2021
10/14/2021 17:36,1,0,Crystal,Mantra,17:36:00,10/14/2021
10/14/2021 17:39,0,1,Michigan,Lake,17:38:00,10/14/2021
10/14/2021 17:40,3,0,Michigan,Rock,17:40:00,10/14/2021
10/14/2021 17:43,0,3,Beach,Rock,17:42:00,10/14/2021
10/14/2021 17:45,0,1,Huron,Mantra,17:45:00,10/14/2021
10/14/2021 18:26,1,0,Michigan,Rock,18:26:00,10/14/2021
10/14/2021 18:26,1,0,Crystal,Mantra,18:26:00,10/14/2021
10/14/2021 18:31,0,1,Beach,Rock,18:31:00,10/14/2021
10/14/2021 18:32,0,1,Michigan,Mantra,18:32:00,10/14/2021
10/15/2021 7:06,1,0,Huron,Rock,7:06:00,10/15/2021
10/15/2021 7:17,0,1,Michigan,Rock,7:16:00,10/15/2021
10/15/2021 7:43,1,0,Superior,Lake,7:41:00,10/15/2021
10/15/2021 7:48,0,1,Michigan,Lake,7:47:00,10/15/2021
10/15/2021 7:52,2,0,Beach,Lake,7:51:00,10/15/2021
10/15/2021 7:58,0,2,Huron,Lake,7:58:00,10/15/2021
10/15/2021 8:04,1,0,St. Claire,Lake,8:02:00,10/15/2021
10/15/2021 8:09,0,1,Michigan,Lake,8:09:00,10/15/2021
10/15/2021 8:27,1,0,Huron,Lake,8:27:00,10/15/2021
10/15/2021 8:33,0,1,Beach,Lake,8:32:00,10/15/2021
10/15/2021 8:44,1,0,Huron,Mantra,8:43:00,10/15/2021
10/15/2021 8:50,0,1,Erie,Mantra,8:50:00,10/15/2021
10/15/2021 8:59,1,0,Michigan,Rock,8:59:00,10/15/2021
10/15/2021 9:09,0,1,Superior,Rock,9:05:00,10/15/2021
10/15/2021 9:38,1,0,Michigan,Lake,9:37:00,10/15/2021
10/15/2021 9:40,0,1,Beach,Lake,9:40:00,10/15/2021
10/15/2021 10:34,2,0,Michigan,Cloud,10:34:00,10/15/2021
10/15/2021 10:36,0,1,Beach,Cloud,10:36:00,10/15/2021
10/15/2021 10:41,0,1,St. Claire,Cloud,10:41:00,10/15/2021
10/15/2021 10:48,1,0,Michigan,Cloud,10:48:00,10/15/2021
10/15/2021 10:53,0,1,St. Claire,Cloud,10:53:00,10/15/2021
10/15/2021 11:00,1,0,St. Claire,Mantra,10:59:00,10/15/2021
10/15/2021 11:04,1,1,Michigan,Mantra,11:04:00,10/15/2021
10/15/2021 11:07,0,1,Beach,Mantra,11:07:00,10/15/2021
10/15/2021 11:29,1,0,Michigan,Cloud,11:28:00,10/15/2021
10/15/2021 11:32,0,1,Beach,Cloud,11:32:00,10/15/2021
10/15/2021 11:34,2,0,Huron,Lake,11:34:00,10/15/2021
10/15/2021 11:39,0,2,St. Claire,Lake,11:38:00,10/15/2021
10/15/2021 11:47,1,0,Michigan,Mantra,11:47:00,10/15/2021
10/15/2021 11:54,0,1,St. Claire,Mantra,11:54:00,10/15/2021
10/15/2021 11:59,2,0,Superior,Cloud,11:58:00,10/15/2021
10/15/2021 12:00,0,2,Crystal,Cloud,12:00:00,10/15/2021
10/15/2021 12:00,1,0,Huron,Lake,12:00:00,10/15/2021
10/15/2021 12:05,0,1,Erie,Lake,12:05:00,10/15/2021
10/15/2021 12:16,2,0,Crystal,Lake,12:15:00,10/15/2021
10/15/2021 12:24,0,2,Huron,Lake,12:23:00,10/15/2021
10/15/2021 12:35,1,0,Huron,Cloud,12:34:00,10/15/2021
10/15/2021 12:41,0,1,Ontario,Cloud,12:41:00,10/15/2021
10/15/2021 13:17,1,0,Beach,Mantra,13:17:00,10/15/2021
10/15/2021 13:23,0,1,Michigan,Mantra,13:23:00,10/15/2021
10/15/2021 13:34,1,0,Crystal,Rock,13:34:00,10/15/2021
10/15/2021 13:40,0,1,Superior,Rock,13:40:00,10/15/2021
10/15/2021 13:49,2,0,Crystal,Mantra,13:48:00,10/15/2021
10/15/2021 13:58,0,2,Huron,Mantra,13:58:00,10/15/2021
10/15/2021 14:17,1,0,Michigan,Cloud,14:17:00,10/15/2021
10/15/2021 14:18,2,0,Huron,Rock,14:18:00,10/15/2021
10/15/2021 14:20,0,1,Beach,Cloud,14:20:00,10/15/2021
10/15/2021 14:22,0,2,St. Claire,Rock,14:22:00,10/15/2021
10/15/2021 14:31,1,0,Crystal,Mantra,14:31:00,10/15/2021
10/15/2021 14:37,0,1,Huron,Mantra,14:37:00,10/15/2021
10/15/2021 14:58,1,0,St. Claire,Rock,14:58:00,10/15/2021
10/15/2021 14:59,1,0,Michigan,Cloud,14:59:00,10/15/2021
10/15/2021 15:03,0,1,Michigan,Rock,15:03:00,10/15/2021
10/15/2021 15:08,0,1,Huron,Cloud,15:05:00,10/15/2021
10/15/2021 15:32,1,0,Michigan,Mantra,15:32:00,10/15/2021
10/15/2021 15:36,0,1,Michigan,Mantra,15:36:00,10/15/2021
10/15/2021 15:42,1,0,Huron,Lake,15:42:00,10/15/2021
10/15/2021 15:47,1,0,Superior,Mantra,15:44:00,10/15/2021
10/15/2021 15:48,0,1,Crystal,Mantra,15:47:00,10/15/2021
10/15/2021 15:52,0,1,Crystal,Lake,15:52:00,10/15/2021
10/15/2021 15:54,1,0,Erie,Rock,15:54:00,10/15/2021
10/15/2021 15:57,1,0,Erie,Lake,15:56:00,10/15/2021
10/15/2021 16:03,0,1,Huron,Rock,16:03:00,10/15/2021
10/15/2021 16:05,1,0,Michigan,Cloud,16:05:00,10/15/2021
10/15/2021 16:08,0,1,Beach,Cloud,16:08:00,10/15/2021
10/15/2021 16:09,0,1,Huron,Lake,16:09:00,10/15/2021
10/15/2021 16:42,1,0,Michigan,Rock,16:42:00,10/15/2021
10/15/2021 16:51,0,1,Huron,Rock,16:51:00,10/15/2021
10/15/2021 17:04,1,0,Ontario,Mantra,17:04:00,10/15/2021
10/15/2021 17:12,1,0,St. Claire,Cloud,17:12:00,10/15/2021
10/15/2021 17:12,0,1,Michigan,Mantra,17:12:00,10/15/2021
10/15/2021 17:20,0,1,Huron,Cloud,17:20:00,10/15/2021
10/15/2021 17:32,1,0,St. Claire,Mantra,17:32:00,10/15/2021
10/15/2021 17:37,0,1,Michigan,Mantra,17:36:00,10/15/2021
10/15/2021 17:43,1,0,Huron,Rock,17:43:00,10/15/2021
10/15/2021 17:50,0,1,Beach,Rock,17:50:00,10/15/2021
10/15/2021 17:53,2,0,St. Claire,Rock,17:53:00,10/15/2021
10/15/2021 17:55,0,2,Beach,Rock,17:55:00,10/15/2021
10/15/2021 17:56,2,0,Beach,Cloud,17:56:00,10/15/2021
10/15/2021 18:03,0,2,Huron,Cloud,18:03:00,10/15/2021
10/15/2021 18:49,2,0,Huron,Mantra,18:49:00,10/15/2021
10/15/2021 18:59,0,2,Superior,Mantra,18:59:00,10/15/2021
10/18/2021 7:00,1,0,Huron,Mantra,7:00:00,10/18/2021
10/18/2021 7:08,0,1,Michigan,Mantra,7:07:00,10/18/2021
10/18/2021 7:29,1,0,Michigan,Rock,7:02:00,10/18/2021
10/18/2021 7:57,0,1,Beach,Rock,7:07:00,10/18/2021
10/18/2021 7:57,1,0,Superior,Cloud,7:57:00,10/18/2021
10/18/2021 7:58,0,1,Crystal,Cloud,7:58:00,10/18/2021
10/18/2021 8:19,2,0,Michigan,Cloud,8:19:00,10/18/2021
10/18/2021 8:23,0,2,Beach,Cloud,8:23:00,10/18/2021
10/18/2021 8:40,2,0,Michigan,Rock,8:40:00,10/18/2021
10/18/2021 8:43,1,0,Michigan,Cloud,8:43:00,10/18/2021
10/18/2021 8:43,2,2,Beach,Rock,8:44:00,10/18/2021
10/18/2021 8:46,0,1,Beach,Cloud,8:45:00,10/18/2021
